URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Web Browser,User Profile,Browser Profile,URL Length,Typed Count,History File,Record ID
https://www.google.com/search?q=socccer&sxsrf=AOaemvIwpylLj_-I6nl8s8OVhEzFTNEJlw%3A1638558097053&ei=kWmqYd7VAuKZptQP1uOY8A4&ved=0ahUKEwie4sXKqMj0AhXijIkEHdYxBu4Q4dUDCA4&uact=5&oq=socccer&gs_lcp=Cgdnd3Mtd2l6EAMyBwgjELECECcyBAgAEEMyBwgAELEDEEMyBAgAEEMyBwgAELEDEEMyCggAELEDEIMBEEMyBAgAEEMyBAgAEEMyBAgAEEMyBAgAEAo6BwgAEEcQsAM6BwgAELADEEM6CAgAEOQCELADOhAILhDHARDRAxDIAxCwAxBDOgQIIxAnOgQILhAnOhAILhCABBCHAhDHARCjAhAUOg4ILhCABBCxAxDHARDRAzoLCC4QgAQQxwEQowI6CAgAEIAEELEDOgoILhDHARDRAxBDOgcIIxDqAhAnOgQILhBDOhAILhCxAxCDARDHARDRAxBDOg0ILhCxAxDHARDRAxBDOggILhCxAxCRAjoFCAAQkQI6BQgAEIAEOg0ILhCxAxDHARCjAhBDOggIABCABBDJAzoFCAAQkgM6BwgAEMkDEAo6BwguELEDEEM6DgguEIAEELEDEMcBEKMCSgQIQRgASgQIRhgBUMYDWIUlYPgtaAdwAngAgAHCAYgB-gqSAQM0LjiYAQCgAQGwAQrIARHAAQE&sclient=gws-wiz,socccer - Google Search,12/3/2021 14:02,2,,Form Submit,Chrome,welcome,Default,753,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12346
https://thesporting.blog/,"The Sporting Blog - Sports Interviews, Stories, Trivia & Reviews",12/3/2021 14:02,1,,Link,Chrome,welcome,Default,25,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12345
https://www.scorebig.com/home/top-50-sports-blogs,Top 50 Sports Blogs list | ScoreBig.com,12/3/2021 14:01,1,,Link,Chrome,welcome,Default,49,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12344
https://www.onehourprofessor.com/how-to-start-a-sports-blog/,How to Start a Sports Blog in 2021 (and Make Extra Money),12/3/2021 14:01,1,,Link,Chrome,welcome,Default,60,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12343
https://bleacherreport.com/articles/12182-stns-top-25-sports-blogs-for-february,"STN’s Top 25 Sports Blogs for February | Bleacher Report | Latest News, Videos and Highlights",12/3/2021 14:01,1,,Link,Chrome,welcome,Default,79,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12342
https://www.theguardian.com/sport/blog,Sportblog | Sport | The Guardian,12/3/2021 14:01,1,,Link,Chrome,welcome,Default,38,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12341
https://www.sportsblog.com/,SportsBlog,12/3/2021 14:01,1,,Link,Chrome,welcome,Default,27,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12340
https://www.google.com/search?q=sports+blog&sxsrf=AOaemvJyTm9YmozAjmifazLNa8vsVf_8Ag%3A1638558022408&ei=RmmqYduoGLeeptQPuYyc0AU&oq=sport&gs_lcp=Cgdnd3Mtd2l6EAMYADIFCAAQkQIyBAgAEEMyBwgAELEDEEMyBAgAEEMyCgguEMcBEKMCEEMyBAgAEEMyBAgAEEMyBAgAEEMyBAgAEEMyBAgAEEM6BwgjEOoCECc6BAgjECc6BAguEEM6DgguEIAEELEDEMcBENEDOhEILhCABBCxAxCDARDHARDRAzoGCAAQChBDOgUIABCABDoECC4QJzoLCC4QgAQQxwEQ0QM6CwgAEIAEELEDEIMBSgQIQRgASgQIRhgAUIhTWPlkYOB0aAJwAngAgAGiAYgB7gSSAQMzLjOYAQCgAQGwAQrAAQE&sclient=gws-wiz,sports blog - Google Search,12/3/2021 14:01,2,https://www.google.com/search?q=sports+blog&sxsrf=AOaemvJyTm9YmozAjmifazLNa8vsVf_8Ag%3A1638558022408&ei=RmmqYduoGLeeptQPuYyc0AU&oq=sport&gs_lcp=Cgdnd3Mtd2l6EAMYADIFCAAQkQIyBAgAEEMyBwgAELEDEEMyBAgAEEMyCgguEMcBEKMCEEMyBAgAEEMyBAgAEEMyBAgAEEMyBAgAEEMyBAgAEEM6BwgjEOoCECc6BAgjECc6BAguEEM6DgguEIAEELEDEMcBENEDOhEILhCABBCxAxCDARDHARDRAzoGCAAQChBDOgUIABCABDoECC4QJzoLCC4QgAQQxwEQ0QM6CwgAEIAEELEDEIMBSgQIQRgASgQIRhgAUIhTWPlkYOB0aAJwAngAgAGiAYgB7gSSAQMzLjOYAQCgAQGwAQrAAQE&sclient=gws-wiz,Link,Chrome,welcome,Default,479,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12339
https://www.google.com/search?q=sports+blog&sxsrf=AOaemvJyTm9YmozAjmifazLNa8vsVf_8Ag%3A1638558022408&ei=RmmqYduoGLeeptQPuYyc0AU&oq=sport&gs_lcp=Cgdnd3Mtd2l6EAMYADIFCAAQkQIyBAgAEEMyBwgAELEDEEMyBAgAEEMyCgguEMcBEKMCEEMyBAgAEEMyBAgAEEMyBAgAEEMyBAgAEEMyBAgAEEM6BwgjEOoCECc6BAgjECc6BAguEEM6DgguEIAEELEDEMcBENEDOhEILhCABBCxAxCDARDHARDRAzoGCAAQChBDOgUIABCABDoECC4QJzoLCC4QgAQQxwEQ0QM6CwgAEIAEELEDEIMBSgQIQRgASgQIRhgAUIhTWPlkYOB0aAJwAngAgAGiAYgB7gSSAQMzLjOYAQCgAQGwAQrAAQE&sclient=gws-wiz,sports blog - Google Search,12/3/2021 14:01,2,,Form Submit,Chrome,welcome,Default,479,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12338
https://www.talkswiths.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8VJjaPPapHzUjvErdnykNPXJyPC8jxfkHJOLVR1RKFijnhgt3CdNNkaAsuYEALw_wcB,Home | talkswiths | lifestyle | travel | malte,12/3/2021 14:01,1,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABAEGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_3xRyiJfi5sjYEo1Tw9WjtuxIXKEQ&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgDEAE,Link,Chrome,welcome,Default,126,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12337
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABAEGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_3xRyiJfi5sjYEo1Tw9WjtuxIXKEQ&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgDEAE,Home | talkswiths | lifestyle | travel | malte,12/3/2021 14:01,1,,Link,Chrome,welcome,Default,320,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12336
https://www.wandererscompass.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XIXCdbrHsYYIoCLT0IxbVpHxOCmAyvoWL08z_SaCnqxISO1-0I6UYaAn-7EALw_wcB,Wanderers Compass Travel Blog - Home Page,12/3/2021 14:01,1,https://wandererscompass.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XIXCdbrHsYYIoCLT0IxbVpHxOCmAyvoWL08z_SaCnqxISO1-0I6UYaAn-7EALw_wcB,Link,Chrome,welcome,Default,132,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12335
http://wandererscompass.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XIXCdbrHsYYIoCLT0IxbVpHxOCmAyvoWL08z_SaCnqxISO1-0I6UYaAn-7EALw_wcB,Wanderers Compass Travel Blog - Home Page,12/3/2021 14:01,1,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABADGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_3-XvqjgaeLKYj1Xf5Whvf979xyGQ&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgGEAE,Link,Chrome,welcome,Default,127,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12333
https://wandererscompass.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XIXCdbrHsYYIoCLT0IxbVpHxOCmAyvoWL08z_SaCnqxISO1-0I6UYaAn-7EALw_wcB,Wanderers Compass Travel Blog - Home Page,12/3/2021 14:01,1,http://wandererscompass.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XIXCdbrHsYYIoCLT0IxbVpHxOCmAyvoWL08z_SaCnqxISO1-0I6UYaAn-7EALw_wcB,Link,Chrome,welcome,Default,128,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12334
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABADGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_3-XvqjgaeLKYj1Xf5Whvf979xyGQ&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgGEAE,Wanderers Compass Travel Blog - Home Page,12/3/2021 14:01,1,,Link,Chrome,welcome,Default,320,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12332
https://expertvagabond.com/travel-blogs/,Best Travel Blogs Of 2021 (Start Following Them Now!),12/3/2021 14:00,1,,Link,Chrome,welcome,Default,40,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12331
https://www.bucketlistly.blog/posts/best-travel-blogs-design,20 Most Beautiful Travel Blogs in 2021 - That Takes Storytelling to the Next Level,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,60,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12330
https://www.under30experiences.com/blog/top-10-travel-bloggers-you-should-already-be-following,Top 10 Travel Bloggers You Should Already Be Following,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,94,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12329
https://www.nomadicmatt.com/travel-blogs/my-current-list-of-favorite-blogs/,Best Travel Blogs of 2021: My Current List of Favorites,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,75,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12328
https://www.theblondeabroad.com/,The Blonde Abroad • Solo Female Travel Blog,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,32,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12327
https://www.ytravelblog.com/,Family Travel Blog + Outdoor Adventure - y Travel Blog,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,28,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12326
https://swanbayresort.com/cottages/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XkGnCnQDZfYJzuF9dsmkC7CFN8_YURmu-dXexxy-GoQLJKVfSQVSAaAqXrEALw_wcB,Cottages | Swan Bay Resort | Vacation Rentals in the 1000 Islands,12/3/2021 14:00,1,https://www.swanbayresort.com/cottages?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XkGnCnQDZfYJzuF9dsmkC7CFN8_YURmu-dXexxy-GoQLJKVfSQVSAaAqXrEALw_wcB,Link,Chrome,welcome,Default,134,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12325
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABACGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_2hQYkczJLAhQUOS3mMNty5vdssHA&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgEEAE,Cottages | Swan Bay Resort | Vacation Rentals in the 1000 Islands,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,320,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12323
https://www.swanbayresort.com/cottages?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XkGnCnQDZfYJzuF9dsmkC7CFN8_YURmu-dXexxy-GoQLJKVfSQVSAaAqXrEALw_wcB,Cottages | Swan Bay Resort | Vacation Rentals in the 1000 Islands,12/3/2021 14:00,1,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABACGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_2hQYkczJLAhQUOS3mMNty5vdssHA&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgEEAE,Link,Chrome,welcome,Default,137,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12324
https://www.travelblog.org/,Travel Blog - travelblog.org,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,27,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12322
http://thepointster.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8VGhQi2WsQaF4Xb_YJ1szToFiZ3UDs7DdJ3uRCr5oK2Hi29y-MgO_8aAvJxEALw_wcB,The Pointster - Travel the World Using Your Points,12/3/2021 14:00,1,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABABGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_39yhKhtel6mDdJyeVE8CsfrkmUmQ&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgCEAE,Link,Chrome,welcome,Default,123,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12319
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABABGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_39yhKhtel6mDdJyeVE8CsfrkmUmQ&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgCEAE,The Pointster - Travel the World Using Your Points,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,320,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12318
https://www.thepointster.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8VGhQi2WsQaF4Xb_YJ1szToFiZ3UDs7DdJ3uRCr5oK2Hi29y-MgO_8aAvJxEALw_wcB,The Pointster - Travel the World Using Your Points,12/3/2021 14:00,1,https://thepointster.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8VGhQi2WsQaF4Xb_YJ1szToFiZ3UDs7DdJ3uRCr5oK2Hi29y-MgO_8aAvJxEALw_wcB,Link,Chrome,welcome,Default,128,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12321
https://thepointster.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8VGhQi2WsQaF4Xb_YJ1szToFiZ3UDs7DdJ3uRCr5oK2Hi29y-MgO_8aAvJxEALw_wcB,The Pointster - Travel the World Using Your Points,12/3/2021 14:00,1,http://thepointster.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8VGhQi2WsQaF4Xb_YJ1szToFiZ3UDs7DdJ3uRCr5oK2Hi29y-MgO_8aAvJxEALw_wcB,Link,Chrome,welcome,Default,124,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12320
https://www.youtube.com/embed/JRxVKVbBqzw?autoplay=0&loop=1&mute=1&playlist=JRxVKVbBqzw&enablejsapi=1&origin=https%3A%2F%2Fwww.visitlasvegas.com,,12/3/2021 14:00,1,,Manual Subframe,Chrome,welcome,Default,144,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12317
https://www.youtube.com/embed/3gRY1yN39c0?autoplay=0&loop=1&mute=1&playlist=3gRY1yN39c0&enablejsapi=1&origin=https%3A%2F%2Fwww.visitlasvegas.com,,12/3/2021 14:00,1,,Manual Subframe,Chrome,welcome,Default,144,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12316
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABAAGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_3430okeGbYSMv6C7s0Y1KoYJbHMA&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgIEAE,"J.Q. Louise - Luxury Travel Blog, Boston-Based Travel Bloggers",12/3/2021 14:00,1,,Link,Chrome,welcome,Default,320,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12314
https://jqlouise.com/?gclid=Cj0KCQiAnaeNBhCUARIsABEee8XfE0d1GE_7QA28Xw3xtutFCiDVBnrAx3MIZ5ZCS6n7Jx5pJ8WppIEaAtKSEALw_wcB,"J.Q. Louise - Luxury Travel Blog, Boston-Based Travel Bloggers",12/3/2021 14:00,1,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABAAGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_3430okeGbYSMv6C7s0Y1KoYJbHMA&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgIEAE,Link,Chrome,welcome,Default,120,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12315
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABAFGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_1wRoWxBMnNRwrLEhsxu1jCsF3Xdg&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgHEAE,Las Vegas Reopening | Vegas is Open,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,320,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12311
https://visitlasvegas.com/vegas-is-open/?src=goog_prospec_vob_int_vob_plan_td_at_pd_usa_natl&gclid=Cj0KCQiAnaeNBhCUARIsABEee8XV2T8_9KDc4P6mJLiDwDEg4__RPG6IxTy9Dv2RfAGwVvFUPlgj8PEaAsf9EALw_wcB,Las Vegas Reopening | Vegas is Open,12/3/2021 14:00,1,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjerIWnqMj0AhU15uMHHVQuBEMYABAFGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD288BvV1BYMwfERFqYqXjUqv33a--g0xgC90cd9Xp9w4r9Dun2TwByc7TqKvQ1Ft7D_81L5fgQUmW7CbAIY1w&sig=AOD64_1wRoWxBMnNRwrLEhsxu1jCsF3Xdg&q&nis=1&adurl&ved=2ahUKEwjb4_mmqMj0AhU3j4kEHTkGB1oQ0Qx6BAgHEAE,Link,Chrome,welcome,Default,191,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12312
https://www.visitlasvegas.com/vegas-is-open/?src=goog_prospec_vob_int_vob_plan_td_at_pd_usa_natl&gclid=Cj0KCQiAnaeNBhCUARIsABEee8XV2T8_9KDc4P6mJLiDwDEg4__RPG6IxTy9Dv2RfAGwVvFUPlgj8PEaAsf9EALw_wcB,Las Vegas Reopening | Vegas is Open,12/3/2021 14:00,1,https://visitlasvegas.com/vegas-is-open/?src=goog_prospec_vob_int_vob_plan_td_at_pd_usa_natl&gclid=Cj0KCQiAnaeNBhCUARIsABEee8XV2T8_9KDc4P6mJLiDwDEg4__RPG6IxTy9Dv2RfAGwVvFUPlgj8PEaAsf9EALw_wcB,Link,Chrome,welcome,Default,195,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12313
https://www.google.com/search?q=travel+blog&sxsrf=AOaemvKLpb7JRE8zMy8Godn8Za1iI1SXVg%3A1638557996004&ei=K2mqYZ3PPIadptQP2sS66A4&ved=0ahUKEwjdkK6aqMj0AhWGjokEHVqiDu0Q4dUDCA4&uact=5&oq=travel+blog&gs_lcp=Cgdnd3Mtd2l6EAMyCQgAELEDEAoQQzIFCAAQkQIyBAgAEEMyCwgAEIAEELEDEIMBMgUIABCRAjIFCAAQkQIyCggAEIAEEIcCEBQyCggAEIAEEIcCEBQyBQgAEIAEMgQIABBDOgcIIxDqAhAnOgQIIxAnOgoIABCxAxCDARBDOg4ILhCABBCxAxDHARCjAjoFCC4QgAQ6BggAEAoQQzoKCC4QxwEQ0QMQQzoICAAQgAQQsQM6CggAELEDEIMBEApKBAhBGABKBAhGGABQ9AxY6TFgwzVoAnACeAKAAewFiAGIEJIBCzIuMy4xLjUtMS4xmAEAoAEBsAEKwAEB&sclient=gws-wiz,travel blog - Google Search,12/3/2021 14:00,2,https://www.google.com/search?q=travel+blog&sxsrf=AOaemvKLpb7JRE8zMy8Godn8Za1iI1SXVg%3A1638557996004&ei=K2mqYZ3PPIadptQP2sS66A4&ved=0ahUKEwjdkK6aqMj0AhWGjokEHVqiDu0Q4dUDCA4&uact=5&oq=travel+blog&gs_lcp=Cgdnd3Mtd2l6EAMyCQgAELEDEAoQQzIFCAAQkQIyBAgAEEMyCwgAEIAEELEDEIMBMgUIABCRAjIFCAAQkQIyCggAEIAEEIcCEBQyCggAEIAEEIcCEBQyBQgAEIAEMgQIABBDOgcIIxDqAhAnOgQIIxAnOgoIABCxAxCDARBDOg4ILhCABBCxAxDHARCjAjoFCC4QgAQ6BggAEAoQQzoKCC4QxwEQ0QMQQzoICAAQgAQQsQM6CggAELEDEIMBEApKBAhBGABKBAhGGABQ9AxY6TFgwzVoAnACeAKAAewFiAGIEJIBCzIuMy4xLjUtMS4xmAEAoAEBsAEKwAEB&sclient=gws-wiz,Link,Chrome,welcome,Default,554,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12310
https://www.google.com/search?q=travel+blog&sxsrf=AOaemvKLpb7JRE8zMy8Godn8Za1iI1SXVg%3A1638557996004&ei=K2mqYZ3PPIadptQP2sS66A4&ved=0ahUKEwjdkK6aqMj0AhWGjokEHVqiDu0Q4dUDCA4&uact=5&oq=travel+blog&gs_lcp=Cgdnd3Mtd2l6EAMyCQgAELEDEAoQQzIFCAAQkQIyBAgAEEMyCwgAEIAEELEDEIMBMgUIABCRAjIFCAAQkQIyCggAEIAEEIcCEBQyCggAEIAEEIcCEBQyBQgAEIAEMgQIABBDOgcIIxDqAhAnOgQIIxAnOgoIABCxAxCDARBDOg4ILhCABBCxAxDHARCjAjoFCC4QgAQ6BggAEAoQQzoKCC4QxwEQ0QMQQzoICAAQgAQQsQM6CggAELEDEIMBEApKBAhBGABKBAhGGABQ9AxY6TFgwzVoAnACeAKAAewFiAGIEJIBCzIuMy4xLjUtMS4xmAEAoAEBsAEKwAEB&sclient=gws-wiz,travel blog - Google Search,12/3/2021 14:00,2,,Form Submit,Chrome,welcome,Default,554,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12309
https://www.toponlinemarketingeducation.org/blog1?gclid=Cj0KCQiAnaeNBhCUARIsABEee8WTsE2_5WcFK_2XmSACsRSBwYF37eUjW8nz2g9tDGQSE0LQHF1GPwUaAka0EALw_wcB,https://www.toponlinemarketingeducation.org/blog1?gclid=Cj0KCQiAnaeNBhCUARIsABEee8WTsE2_5WcFK_2XmSACsRSBwYF37eUjW8nz2g9tDGQSE0LQHF1GPwUaAka0EALw_wcB,12/3/2021 14:00,3,,Link,Chrome,welcome,Default,148,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12308
https://www.toponlinemarketingeducation.org/blog1?gclid=Cj0KCQiAnaeNBhCUARIsABEee8WTsE2_5WcFK_2XmSACsRSBwYF37eUjW8nz2g9tDGQSE0LQHF1GPwUaAka0EALw_wcB,https://www.toponlinemarketingeducation.org/blog1?gclid=Cj0KCQiAnaeNBhCUARIsABEee8WTsE2_5WcFK_2XmSACsRSBwYF37eUjW8nz2g9tDGQSE0LQHF1GPwUaAka0EALw_wcB,12/3/2021 14:00,3,,Link,Chrome,welcome,Default,148,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12307
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiM8riaqMj0AhXzyZQJHUBPCm4YABAFGgJ5bQ&ae=2&ohost=www.google.com&cid=CAESQOD2E0kv3gWex8DXShgU1U0zd2fPa7Fxa-gRpP-53kj9dIlXFjURWc30PxYFq97Gg5dG50HWxatBLHtfSnXbujU&sig=AOD64_3pZJK_qPV6xaxNmD2o-_0Mdvkj0A&q&nis=1&adurl&ved=2ahUKEwjdkK6aqMj0AhWGjokEHVqiDu0Q0Qx6BAgFEAE,,12/3/2021 14:00,1,,Link,Chrome,welcome,Default,320,0,C:\Users\welcome\AppData\Local\Google\Chrome\User Data\Default\History,12305
